timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status
2018-04-01 12:28:00,2.444734,47.35243,52.73437,45.876735687255895,634.6064,78.34608,13.32465,16.13136,15.73351,15.08247,39.24675,51.17038,31.23417,1.412308,421.5221,,463.1805,462.2603,2.543441,651.0887,390.3495,858.0674,448.5192,952.6075,612.4814,700.6835,846.6268,391.1924,735.2762,701.1005,650.0,741.6666,687.3511,424.6111,179.3831,347.0199,203.8718,118.4302,48.17708,38.28125,68.22916,34.89583,36.71875,44.01041,58.44906999999999,48.32176,49.189820000000005,43.11343,124.4213,90.27778,211.8056,221.0648,NORMAL
2018-04-01 12:29:00,2.468345,47.09201,52.73437118530271,45.876735687255895,620.5295,78.80102,13.41146,16.16753,15.73351,15.16204,40.165040000000005,51.45256,32.25537,1.4126729999999998,420.5252,,463.4638,460.8803,2.5167080000000004,651.6654,390.2473,859.2229,451.5092,948.2689,612.9301,700.9546,849.2377,396.2923,736.7039,693.0475,653.7037,716.6666,707.3049,398.5151,180.1972,345.6725,207.6085,131.5461,47.39583,36.97916,70.05208,34.89583,36.4583320617676,43.48958,58.15971999999999,48.32176,49.189820000000005,43.1134262084961,122.9745,89.40972,211.5162,219.9074,NORMAL
2018-04-01 12:30:00,2.441782,47.04861,52.73437118530271,45.876740000000005,638.7731,75.73604,13.25231,16.16753,15.69734,15.11863,40.92017,51.12143,33.19938,1.379002,420.1931,,461.5127,468.3454,2.597837,650.0152,390.4662,858.5452,449.5151,950.5999,615.111,702.5494,851.3244,401.5153,738.421,696.7764,662.5,732.2916,688.2725,380.5986,180.9539,344.7037,213.8113,126.7687,47.13541,36.71875,72.91666,34.375,36.19791,44.27083,59.02778000000001,48.03241,49.47917,43.1134262084961,122.1065,91.14584,213.831,218.75,NORMAL
2018-04-01 12:31:00,2.46441,46.9618,52.73437,45.96354,640.2778,79.37844,13.32465,16.16753,15.56713,15.08247,41.24167,50.92723,34.52967,1.339195,420.2244,,462.1923,463.1951,2.541056,649.2704,390.8398,861.5266,449.9651,949.7355,612.6903,703.3034,852.4174,390.6495,723.5089999999999,688.913,667.1296,786.4583,698.5531,400.7818,181.7919,350.3743,209.0597,130.9997,47.13541,38.02083,75.52083,34.375,36.197914123535206,44.79166,59.317130000000006,48.03241,49.76852,43.11343,126.1574,93.1713,217.3032,217.3032,NORMAL
2018-04-01 12:32:00,2.445718,46.875,52.77777,45.963539123535206,643.6343,76.45222,13.288479999999998,16.21094,15.53096,15.16204,41.05098,50.5378,34.99517,1.335474,418.2933,,464.8332,465.0052,2.5726,650.684,390.8336,859.4087,450.7094,950.6294,613.1867,705.3651,853.2421,394.4804,729.3445,703.3888,653.7037,727.6041,685.9853,419.3559,183.6717,356.2835,223.198,132.1999,46.61458,38.28125,76.82291,34.375,36.197914123535206,45.57291,60.474540000000005,48.03241,51.21528,42.53472,134.5486,93.75,219.0394,215.5671,NORMAL
2018-04-01 12:33:00,2.453588,46.9184,52.73437,45.963539123535206,634.1436,78.66806,13.317420000000002,16.0735,15.65393,15.05353,41.20539,50.95708,35.25998,1.344218,417.1277,,460.9471,459.4834,2.507609,650.5306,389.7033,853.7562,447.1884,945.9079,611.1711,702.7449,847.8555,411.3259,734.7597,691.2393,661.574,729.1666,705.4819,376.1698,181.8809,349.685,216.2994,113.4664,45.83333,38.28125,79.16666,34.375,36.197914123535206,45.57291,61.34259,48.03241,52.662040000000005,42.534721374511705,146.1227,92.59259,219.0394,213.831,NORMAL
2018-04-01 12:34:00,2.450637,46.875,52.69096999999999,45.963539123535206,640.1619999999999,74.84905,13.34635,16.16753,15.73351,15.08247,40.72225,51.00722,35.07767,1.353988,420.812,,462.1807,464.0496,2.570542,651.6035,390.5617,860.2704,450.4886,949.9586,614.1324,698.7009,853.8713,421.2505,722.7794,705.4364,649.0740000000001,719.7916,701.1917,395.3447,180.6946,346.2108,214.7251,126.8062,45.3125,37.76041,80.98958,34.375,36.197914123535206,45.57291,61.05324,47.74306,53.53009,42.53472,153.0671,91.72453,220.1968,212.6736,NORMAL
2018-04-01 12:35:00,2.449653,47.13541,52.73437,45.963539123535206,657.1759,75.86459,13.20168,16.24711,15.41522,15.010129999999998,39.89391,51.1235,34.61066,1.459216,421.3521,,460.9446,461.4671,2.525378,647.5125,389.8414,856.1665,447.5469,944.7595,609.0423,699.8939999999999,847.9756,438.1096,735.3939,699.8614,660.1852,746.875,696.0469,402.9146,180.3796,342.6405,214.6114,122.0472,46.875,36.71875,82.29166,34.375,36.197914123535206,45.83333,60.474540000000005,47.4537,53.53009,42.24537,157.6968,91.14584,219.6181,212.963,NORMAL
2018-04-01 12:36:00,2.463426,47.04861,52.69096999999999,45.963539123535206,629.2823,74.25968,13.43316,16.16753,15.81308,15.11863,40.17691,51.25985,34.533,1.521092,422.1983,,463.9666,467.6929,2.581516,650.7448,390.8485,859.6827,448.3366,948.0677,613.318,702.4985,848.9153,435.852,753.1757,708.585,666.6666,719.2708,691.9604,410.2146,180.3578,346.2598,218.9445,122.1572,48.17708,36.19791,80.98958,34.8958320617676,36.197914123535206,45.83333,59.606480000000005,47.4537,53.24074,42.24537,162.037,90.85648,217.5926,214.4097,NORMAL
2018-04-01 12:37:00,2.445718,47.09201,52.77777,45.963539123535206,635.1852,74.69563000000001,13.36082,16.16753,15.70457,15.11863,41.42844,50.40608,34.96759,1.483048,418.9947,,462.7134,465.9453,2.587244,649.4027,390.1132,859.441,449.9816,949.925,611.7608,702.8789999999999,850.8975,434.5203,735.2985,706.581,662.0369999999999,747.3958,683.6851,372.8248,180.8869,353.7218,214.4395,116.6714,49.47916,35.41666,78.38541,35.41666,36.197914123535206,45.57291,57.87037,46.875,53.24074,42.53472,166.3773,90.27778,215.8565,217.0139,NORMAL
2018-04-01 12:38:00,2.466377,47.09201,52.73437,45.96354,644.4445,75.17605999999999,13.41146,16.13136,15.73351,15.05353,42.1576,50.40997,35.07397,1.493886,418.8518,,462.8069,460.2271,2.516011,649.4825,390.1073,859.1134,451.7888,948.8166,614.0719,701.0261,848.6151,461.945,757.7227,698.9511,655.0926,723.9583,698.8776,381.4749,179.3232,346.1162,207.8365,113.6157,51.04166,35.41666,79.16666,35.67708,36.19791,45.3125,56.13426,47.4537,52.662036895752,42.53472,166.3773,90.85648,215.5671,217.0139,NORMAL
2018-04-01 12:39:00,2.444734,47.04861,52.77777,46.00694,635.3009,75.79006,13.317420000000002,16.16753,15.76968,15.05353,43.07373,50.00415,35.342,1.378399,418.8394,,461.492,457.2423,2.47958,644.0334,386.3013,847.1699,442.6966,937.5083,603.6207,697.6766,830.3298,466.2699,759.193,696.175,637.0369999999999,756.25,704.8187,399.5577,177.07,351.0852,205.1139,122.9968,52.34375,35.15625,80.72916,36.19791,36.71875,45.57291,54.97685,47.4537,52.08333,42.245368957519496,166.088,91.72453,214.6991,216.7245,NORMAL
2018-04-01 12:40:00,2.463426,47.52604,52.73437,46.0069427490234,637.3843,77.84093,13.34635,16.16753,15.65393,15.0897,43.45861,49.37777,36.24735,1.417999,420.579,,465.4616,464.781,2.555947,652.5854,390.7732,860.5197,451.2274,955.2075,615.2516,694.5107,853.6868,452.4028,748.054,682.5526,666.2037,695.3125,664.0183,380.6023,176.71099999999998,355.1174,205.881,126.9166,53.90625,35.41666,78.125,36.71875,36.97916,46.09375,54.6875,47.4537,50.92593,41.95602,166.6667,92.59259,212.963,217.5926,NORMAL
2018-04-01 12:41:00,2.44375,47.52604,52.77777,46.0069427490234,643.2869999999999,76.24081,13.447629999999998,16.2037,15.76968,15.12587,43.09785,49.3507,37.03679,1.362602,419.6880000000001,,462.4925,466.4827,2.597972,650.2329,390.4046,860.0541,452.0097,951.5963,616.2758,702.8029,851.0806,473.7528,744.1213,705.7164,657.8704,714.0625,690.2338,371.2975,175.5678,340.9558,211.8931,106.8463,54.94791,35.15625,74.47916,36.97916,36.979164123535206,45.57291,55.2662,47.4537,49.47917,42.24537,166.6667,94.03935,213.831,218.4606,NORMAL
2018-04-01 12:42:00,2.456539,47.30902,52.73437,46.0069427490234,643.6343,78.11632,13.35359,16.16753,15.617770000000002,15.11863,42.48153,50.35477,36.81374,1.403085,419.2809,,462.5162,465.0234,2.566379,650.1461,390.6088,857.4225,447.2567,948.85,608.6646,705.2908,850.7978,480.7574,753.4324,694.7719999999999,664.3519,731.7708,692.3434,393.2024,173.4911,341.2959,199.5322,136.1257,55.98958,35.41666,72.13541,37.5,36.97916,44.79166,56.42361,46.875,48.32176,42.24537,166.956,94.03935,214.4097,219.6181,NORMAL
2018-04-01 12:43:00,2.449653,47.52604,52.77777,46.0069427490234,642.4768,77.34746,13.30295,16.13136,15.69734,15.11863,41.70642,50.73254,36.3959,1.433625,419.3923,,463.5494,462.1836,2.53776,650.65,390.0981,858.3045,449.4476,948.9381,613.3241,702.3561,851.1602,492.4523,747.8898,703.3941,674.074,784.8958,699.5751,390.2408,171.0517,350.3815,209.4148,137.876,56.25,36.19791,67.96875,37.5,37.5,44.53125,57.58102,47.4537,47.4537,41.95602,168.9815,93.1713,214.6991,220.1968,NORMAL
2018-04-01 12:44:00,2.453588,47.48264,52.77777,46.0069427490234,640.625,79.67277,13.32465,16.16753,15.76968,15.11863,41.6874,51.24353,36.01348,1.425932,420.1525,,463.2351,461.5175,2.539653,650.3356,390.448,862.5549,449.9235,950.8517,613.3538,697.1057,849.3417,484.4766,768.7037,703.0955,668.9814,739.0625,698.6353,403.0376,171.803,348.204,210.1249,134.6958,55.98958,37.76041,66.40625,37.5,37.76041,44.01041,58.15971999999999,48.03241,46.2963,41.956016540527294,173.3218,94.03935,214.4097,221.3542,NORMAL
2018-04-01 12:45:00,2.459491,47.30902,52.73437,46.0069427490234,656.8287,77.60750999999999,13.41146,16.13136,15.617770000000002,15.11863,41.38759,51.57855,35.79068,1.468827,420.9099,,464.6499,466.7064,2.584531,650.0598,389.9174,862.3594,452.2737,957.1499,616.951,696.7494,852.6206,499.9619,778.1377,717.7148,675.9259,771.3541,712.1113,412.1705,172.9248,348.9543,203.8976,128.145,55.72916,39.0625,66.40625,36.97916,37.5,43.22916,57.00232,48.03241,45.42824,41.95602,177.0833,95.77546,215.2778,222.8009,NORMAL
2018-04-01 12:46:00,2.448669,47.13541,52.77777,46.00694,640.9722,77.00305,13.38252,16.13136,15.73351,15.0897,41.53825,51.6105,35.26598,1.560493,417.4658,,462.3399,464.4380000000001,2.533008,649.5601,388.3761,854.9155,445.9134,944.3741,609.1297,697.9586,844.7072,501.7614,791.2546,704.9285,661.574,765.1041,716.6424,405.2323,173.5727,354.4138,209.5771,133.4948,54.94791,40.10416,65.625,36.97916,37.76041,42.70833,55.55556,47.74306,45.13889,42.245368957519496,180.8449,95.48611,215.5671,223.0903,NORMAL
2018-04-01 12:47:00,2.46441,47.09201,52.73437,45.96354,637.9629,76.50329,13.34635,16.21094,15.41522,15.08247,41.37435,51.08889,35.29051,1.592541,420.8213,,463.2597,462.2943,2.541523,650.2781,390.4957,859.4115,451.4567,949.917,612.8033,698.1492,848.9677,517.9499,805.0616,700.6096,662.5,752.0833,694.5119,402.5569,173.7574,348.9044,205.5287,129.0339,54.94791,40.36458,66.66666,36.71875,37.76041,42.1875,53.81944,47.4537,45.42824,42.53472,182.2917,93.1713,215.5671,223.0903,NORMAL
2018-04-01 12:48:00,2.445718,46.9618,52.73437,45.963539123535206,632.1759,77.48277,13.34635,16.0735,15.69734,15.05353,40.89006,50.1868,34.99077,1.375725,419.5129,,463.164,467.925,2.596429,650.0363,390.6372,859.826,450.8811,952.1209,614.8662,704.2218,849.1851,513.19,804.2821,712.9989999999999,669.9074,788.5416,722.8431,413.1003,175.1527,347.6877,200.9357,132.4181,54.6875,40.36458,69.01041,36.45833,37.5,42.1875,52.37268,47.74306,45.4282417297363,43.11343,185.1852,91.43519,215.5671,222.8009,NORMAL
2018-04-01 12:49:00,2.463426,46.9184,52.77777,45.963539123535206,646.7593,79.79019,13.38252,16.0735,15.84925,15.08247,40.70391,50.42399,36.3107,1.375713,419.5438,,464.4255,466.1727,2.583042,652.1302,391.2041,856.9857,450.1505,951.8866,612.1913,706.2415,851.7917,513.8969999999999,802.9038,709.0668,672.2222,804.6874,682.6253,408.3067,177.0393,352.6729,209.4512,131.4319,54.42708,40.10416,71.35416,36.4583320617676,37.5,42.70833,51.79398,48.32176,45.42824,42.53472,185.7639,90.27778,215.8565,223.3796,NORMAL
2018-04-01 12:50:00,2.445718,46.9184,52.777774810790994,45.963539123535206,642.5925,78.97268000000001,13.38976,16.16753,15.76968,15.05353,41.29543,49.68881,36.66525,1.42243,420.4131,,464.3645,457.4526,2.484553,652.895,390.511,860.8453,447.2398,951.2321,610.9713,701.8232,848.4265,515.9061,804.6127,699.8423,655.5555,816.1458,721.454,415.6975,177.4834,355.8832,214.5089,133.09799999999998,53.90625,39.0625,74.47916,36.4583320617676,37.5,42.96875,51.21528,49.47917,45.13889,42.534721374511705,189.8148,89.69906999999999,217.5926,222.8009,NORMAL
2018-04-01 12:51:00,2.445718,46.9184,52.777774810790994,45.963539123535206,642.5925,78.97268000000001,13.38976,16.16753,15.76968,15.05353,41.29543,49.68881,36.66525,1.42243,419.8017,,463.3454,463.9184,2.5316,650.2296,389.4949,859.9244,448.7164,948.6862,612.236,697.4559,848.9047,508.6978,801.3932,699.3759,655.0926,752.0833,677.5577,423.4059,177.445,356.5511,206.0933,136.3832,53.90625,39.0625,74.47916,36.45833,37.5,42.96875,51.21528,49.47917,45.138889312744105,42.534721374511705,189.8148,89.69906999999999,217.5926,222.8009,NORMAL
2018-04-01 12:52:00,2.450637,46.9184,52.777774810790994,45.963539123535206,639.4675,76.94704,13.288479999999998,16.21094,15.69734,15.08247,41.30667,49.11231,35.26538,1.371956,423.018,,464.6619,464.1613,2.557785,648.7399,390.8146,862.0279,452.6238,949.6943,612.7964,695.6706,848.5402,496.1566,804.293,701.951,664.3519,779.6875,696.0311,399.603,178.3678,350.3402,213.8339,132.7543,53.125,38.28125,75.26041,36.19791,36.97916,44.27083,51.79398,51.79398,45.13889,42.534721374511705,208.3333,87.96296,221.3542,223.3796,NORMAL
2018-04-01 12:53:00,2.45162,47.04861,52.777774810790994,45.963539123535206,632.0602,75.58379000000001,13.317420000000002,16.21094,15.69734,15.0897,41.39202,50.04896,35.08815,1.480226,417.3698,,461.02,462.1515,2.529591,646.6866,388.2668,856.6268,444.6918,941.907,607.4957,697.0701,840.5079,485.0269,787.4711,689.3907,656.0185,794.7916,700.8645,418.5961,178.8661,347.7382,213.457,132.5248,53.125,38.28125,74.21875,35.67708,36.71875,44.01041,52.08333,53.24074,44.849540000000005,42.534721374511705,219.6181,87.09491,224.8264,223.3796,NORMAL
2018-04-01 12:54:00,2.456539,47.04861,52.777774810790994,45.963539123535206,638.3102,74.47269,13.43316,16.16753,15.76968,15.11863,40.31961,50.02893,34.38103,1.400719,419.1711,,460.5796,467.6663,2.588017,650.8591,390.0702,855.3041,449.7437,950.2766,613.1016,697.696,845.7628,467.2809,770.2621,694.2905,664.8148,804.6874,713.3466,409.1287,180.2404,353.4168,204.8618,124.0637,53.125,38.80208,72.65625,36.19791,36.71875,43.48958,52.662040000000005,54.6875,45.13889,42.534721374511705,229.7454,85.9375,227.4306,224.537,NORMAL
2018-04-01 12:55:00,2.448669,47.82986,52.777774810790994,45.96354,631.8287,73.90371999999999,13.38252,16.13136,15.69734,15.08247,39.78965,50.62358,35.32509,1.478594,420.0815,,462.8807,467.8852,2.600998,650.4496,390.0628,857.2428,449.712,948.7032,613.0498,698.5734,847.5943,481.1693,774.4404,693.5502,653.2407,742.7083,715.2204,415.2873,181.0277,356.2902,206.3128,127.0698,52.08333,39.0625,71.35416,36.4583320617676,36.71875,43.22916,53.24074,55.55556,45.138889312744105,42.53472,233.5069,84.49074,228.8773,225.6944,NORMAL
2018-04-01 12:56:00,2.46441,46.8316,52.777774810790994,45.876740000000005,626.6204,73.14669,13.447629999999998,16.0735,15.53096,15.1548,39.598490000000005,50.650090000000006,35.49374,1.338156,421.4116,,461.7327,463.9373,2.552235,647.859,389.9029,860.5187,448.8931,947.3741,612.2892,698.5034,844.9697,456.2341,770.5603,703.7784,655.5555,773.4375,705.247,416.5159,181.4236,357.8578,213.3772,129.2885,51.04166,39.0625,72.13541,36.71875,36.71875,43.22916,54.97685,56.42361,45.13889,42.24537,230.6134,83.04398,229.7454,227.7199,NORMAL
2018-04-01 12:57:00,2.445718,46.9184,52.777774810790994,45.876735687255895,636.2268,72.33089,13.23785,16.16753,15.81308,15.08247,39.83688,51.82712,35.95937,1.3720370000000002,420.5932,,457.2661,459.5158,2.500411,646.9963,390.3651,857.8267,449.8104,949.7931,610.9935,699.0743,849.31,457.2336,772.0733,719.6071,656.0185,740.625,720.8638,409.0736,181.1779,351.0775,214.8482,130.1614,50.0,38.02083,73.4375,36.4583320617676,36.71875,43.48958,57.00232,56.71296,45.42824,42.245368957519496,224.8264,81.59722,229.1667,230.6134,NORMAL
2018-04-01 12:58:00,2.46441,46.9618,52.777774810790994,45.876735687255895,623.7268,75.8526,13.34635,16.30498,15.49479,15.05353,39.69511,51.98643,36.44902,1.325158,419.0686,,462.731,463.3747,2.53971,647.1736,388.9125,855.574,447.6807,948.3093,611.04,697.903,848.1431,458.6597,769.5517,701.8849,656.9445,729.1666,714.7208,403.9198,180.5811,364.5237,209.6466,129.7575,48.4375,36.97916,75.26041,36.19791,36.45833,44.01041,57.87037,57.00232,45.13889,42.24537,223.0903,79.86111,230.6134,232.9282,NORMAL
2018-04-01 12:59:00,2.444734,47.17882,52.777774810790994,45.876735687255895,629.3981,74.11804000000001,13.38976,16.21094,15.76968,15.08247,39.68473,52.499030000000005,36.61333,1.393333,420.54,,461.9393,464.783,2.573418,646.1584,389.0307,856.3941,451.4098,949.8511,612.5327,694.4446,848.4404,373.7991,727.8644,681.8247,654.6296,727.0833,673.7272,377.8687,179.9748,358.664,206.0168,123.7067,47.91666,35.67708,75.78125,35.41666,36.45833,44.27083,59.606480000000005,56.71296,45.138889312744105,41.95602,221.9329,80.72916,232.0602,232.9282,NORMAL
2018-04-01 13:00:00,2.448669,47.74305,52.77777,45.83333,633.7963,71.80135,13.38252,16.16753,15.49479,15.08247,39.48927,53.24155,36.03606,1.515185,419.0406,,462.0846,463.234,2.553651,648.2913,389.6155,854.6854,446.6083,946.256,613.3227,697.0022,846.0281,396.8615,749.9106,686.5422,655.5555,742.7083,700.4939999999999,431.2076,179.9215,358.731,211.2941,134.1636,49.73958,35.15625,73.17708,35.67708,36.197914123535206,44.27083,63.94676,56.71296,45.13889,41.6666679382324,217.3032,84.20139,224.8264,229.1667,NORMAL
2018-04-01 13:01:00,2.448669,47.74305,52.77777,45.83333,633.7963,71.80135,13.38252,16.16753,15.49479,15.08247,39.48927,53.24155,36.03606,1.515185,419.0406,,462.0846,463.234,2.553651,648.2913,389.6155,854.6854,446.6083,946.256,613.3227,697.0022,846.0281,396.8615,749.9106,686.5422,655.5555,742.7083,700.4939999999999,431.2076,179.9215,358.731,211.2941,134.1636,49.73958,35.15625,73.17708,35.67708,36.197914123535206,44.27083,63.94676,56.71296,45.13889,41.6666679382324,217.3032,84.20139,224.8264,229.1667,NORMAL
2018-04-01 13:02:00,2.453588,46.875,52.821180000000005,45.8333320617676,629.6296,72.82842,13.25231,16.16753,15.65393,15.11863,39.80945,53.10582,35.69062,1.538034,421.7588,,464.7563,468.9875,2.600931,650.0607,390.0604,861.0254,451.8392,946.7146,612.1526,697.02,846.6259,371.8492,726.6525,690.6354,655.5555,766.6666,718.4884,395.7748,179.0578,350.6187,210.492,131.3246,50.52083,35.15625,71.35416,36.71875,36.197914123535206,44.01041,65.39352,57.00232,45.13889,41.6666679382324,211.8056,88.54166,221.3542,227.7199,NORMAL
2018-04-01 13:03:00,2.456539,46.9184,52.8211784362793,45.8333320617676,631.5972,73.05396,13.43316,16.16753,15.661170000000002,15.11863,39.55097,53.61736,34.971740000000004,1.5294370000000002,422.4793,,464.4185,461.6831,2.532754,653.1537,390.419,861.4077,447.0215,952.27,612.1293,700.6183,852.6105,354.5573,772.5878,686.1978,655.0926,749.4791,702.3188,398.3643,180.8108,357.786,215.5629,119.0965,50.78125,34.89583,69.01041,36.97916,36.197914123535206,43.48958,66.26156999999999,57.00232,45.13889,41.6666679382324,207.4653,91.72453,218.75,228.8773,NORMAL
2018-04-01 13:04:00,2.448669,46.9184,52.821180000000005,45.8333320617676,643.1713,75.51262,13.34635,16.16753,15.56713,15.11863,38.90265,52.70974,34.20081,1.434579,420.6934,,464.3914,464.6006,2.571503,650.5435,391.0924,861.3652,447.5553,947.791,613.3622,703.1232,851.1282,308.2519,768.696,701.0969,671.2963,741.6666,702.085,401.1299,180.0972,359.5135,210.3659,129.0415,50.78125,34.89583,67.70833,36.97916,36.19791,43.22916,67.99769,57.00232,44.849540000000005,41.66667,205.7292,94.3287,218.1713,229.7454,NORMAL
2018-04-01 13:05:00,2.46441,46.9184,52.77777,45.8333320617676,631.1343,75.02529,13.25231,16.13136,15.65393,15.05353,38.59292,52.71811,33.78954,1.460669,420.0265,,462.783,460.3178,2.534811,652.9447,391.307,860.6028,449.2297,950.0942,613.4527,699.5873,850.7698,370.9749,780.0972,692.0693,662.9630000000001,747.3958,690.1245,407.9025,179.0904,357.0031,221.2006,133.0381,50.78125,34.89583,66.14583,36.71875,36.45833,43.22916,68.57639,56.42361,44.849540000000005,41.95602,206.0185,99.53703,218.1713,227.1412,NORMAL
2018-04-01 13:06:00,2.444734,47.17882,52.821180000000005,45.8333320617676,630.9028,73.04086,13.447629999999998,16.16753,15.45139,15.08247,38.35912,52.22828,34.11312,1.381525,421.0106,,464.588,468.1069,2.586822,651.6108,389.8682,857.8853,448.314,948.6595,612.6113,700.3914,849.8960000000001,376.6194,771.8194,691.6209,657.4074,723.9583,710.4474,418.5003,181.1492,361.5341,207.743,123.7692,50.78125,34.375,65.36458,36.71875,36.19791,42.70833,67.70834,56.13426,44.56018,41.956016540527294,205.4398,104.1667,217.0139,224.8264,NORMAL
2018-04-01 13:07:00,2.466377,47.09201,52.77777,45.8333320617676,632.8704,75.50192,13.447629999999998,16.124129999999997,15.69734,15.05353,38.53185,52.18652,33.6106,1.458476,420.1546,,461.6806,460.8022,2.522023,650.3028,389.6493,858.3352,446.9672,945.678,610.0374,700.0309,846.2254,382.0513,773.6112,690.8472,656.0185,742.7083,702.4664,409.5526,182.1314,356.0541,213.5077,125.5356,50.78125,34.89583,64.0625,36.71875,36.45833,42.70833,66.55093000000001,56.13426,44.56018,41.956016540527294,206.5972,106.1921,216.7245,223.3796,NORMAL
2018-04-01 13:08:00,2.444734,46.9184,52.821180000000005,45.8333320617676,641.5509,71.69236,13.25231,16.124129999999997,15.65393,15.11863,38.59659,51.75949,34.4157,1.455422,422.1977,,463.7418,463.159,2.5417810000000003,650.5609,390.2837,859.6582,452.3292,950.8284,615.4952,699.325,851.3025,378.0722,786.3689999999999,697.4661,631.9445,678.125,689.3524,396.6321,181.6286,350.7116,218.3948,120.8702,50.0,35.67708,64.0625,36.45833,36.4583320617676,42.70833,65.39352,55.55556,44.56018,41.95602,208.044,105.6134,215.8565,222.8009,NORMAL
2018-04-01 13:09:00,2.459491,46.875,52.8211784362793,45.8333320617676,633.7963,74.72421,13.30295,16.16753,15.45139,15.08247,37.87317,51.8603,34.51681,1.424431,420.2736,,463.9409,467.6293,2.603062,652.7119,389.8782,861.1502,452.9899,947.9606,613.2725,700.1219,848.5911,369.5836,777.8613,685.9534,669.4445,754.6875,690.8674,389.8918,181.1318,354.5218,218.0111,124.9642,49.47916,36.45833,63.54166,36.4583320617676,36.45833,42.70833,63.65741,54.97685,44.849540000000005,42.24537,210.0694,105.3241,215.8565,223.3796,NORMAL
2018-04-01 13:10:00,2.448669,46.74479,52.821180000000005,45.8333320617676,631.8287,73.08140999999999,13.25231,16.24711,15.73351,15.0897,37.91365,52.04078,34.918,1.389094,420.2736,,463.9409,467.6293,2.603062,652.7119,389.8782,861.1502,452.9899,947.9606,613.2725,700.1219,848.5911,369.5836,777.8613,685.9534,669.4445,754.6875,690.8674,389.8918,181.1318,354.5218,218.0111,124.9642,49.21875,36.71875,63.80208,36.4583320617676,36.71875,42.70833,61.34259,54.6875,44.849540000000005,42.245368957519496,209.4907,105.3241,216.7245,224.2477,NORMAL
2018-04-01 13:11:00,2.453588,46.875,52.77777,45.8333320617676,633.3333,75.96656999999999,13.288479999999998,16.16753,15.65393,15.11863,37.6671,51.63129,34.94436,1.384036,420.9669,,463.1535,463.2608,2.551178,651.8612,390.5521,858.0099,451.0497,949.9014,613.6445,697.1152,848.5829,338.3526,788.2785,699.2377,652.7778,692.7083,689.4672,397.9146,180.3404,362.3372,211.7162,125.9865,49.21875,37.76041,64.32291,36.4583320617676,36.97916,42.1875,59.89583,54.6875,44.849540000000005,42.24537,208.912,104.7454,218.4606,224.537,NORMAL
2018-04-01 13:12:00,2.455556,46.875,53.47221999999999,45.8333320617676,627.5463,77.04694,13.41146,16.124129999999997,15.56713,15.08247,37.750040000000006,51.92781,36.06907,1.456495,417.726,,463.9715,465.1266,2.557629,650.0179,390.2449,859.4569,449.6193,950.0587,614.53,695.7487,848.8872,316.1758,780.9414,702.7937,641.2037,723.4375,702.3221,379.0632,179.1105,366.0626,214.7438,120.4356,49.21875,37.5,65.36458,36.4583320617676,36.97916,42.1875,59.89583,54.6875,44.56018,41.95602,208.3333,103.8773,220.1968,223.3796,NORMAL
2018-04-01 13:13:00,2.449653,46.74479,52.821180000000005,45.8333320617676,637.0369999999999,78.04965,13.34635,16.1603,15.65393,15.11863,39.31516,52.30544,36.33764,1.447086,420.5262,,464.2857,463.6252,2.549543,651.8859,390.1691,861.9818,451.0273,949.8679,615.2079,697.7131,848.8878,334.2376,763.3945,701.568,673.1481,706.25,666.8071,384.944,177.8049,363.1648,212.8961,127.1746,49.73958,36.71875,66.14583,36.4583320617676,37.5,42.70833,60.474540000000005,54.97685,44.56018,41.956016540527294,208.912,101.5625,222.8009,223.3796,NORMAL
2018-04-01 13:14:00,2.46441,47.26563,52.907990000000005,45.8333320617676,640.0463,76.55046999999999,13.25231,16.16753,15.65393,15.05353,42.06858,52.91645,37.77567,1.467294,419.2368,,464.6807,461.018,2.521794,653.7839,390.6407,860.3126,452.5503,953.8639,616.3794,697.9567,850.7878,284.935,791.9512,714.3869,645.3704,742.7083,690.0978,383.9326,178.7788,353.6184,215.8329,123.2821,50.0,36.45833,66.92708,36.45833,37.5,42.70833,60.474540000000005,55.2662,43.98148,41.956016540527294,212.3843,100.4051,224.8264,221.0648,NORMAL
2018-04-01 13:15:00,2.445718,47.52604,52.821180000000005,45.8333320617676,633.9119999999999,74.44889,13.41146,16.124129999999997,15.84925,15.16204,41.79243,53.447590000000005,37.58158,1.442791,419.4031,,465.5382,465.345,2.58268,653.3959,391.3016,861.5067,451.8239,955.859,617.661,700.9808,851.4347,182.797,772.717,694.3929,668.5185,707.8125,662.6625,380.2263,176.2915,356.7092,221.7483,129.6046,51.04166,36.19791,67.44791,36.71875,36.97916,42.96875,61.34259,55.55556,43.69213,41.95602,216.1458,98.95834,225.9838,218.4606,NORMAL
